timestamp,reference_valid,B1_valid,common_valid,segment_id
1542828601.7181034,1,0,0,-1
1542828602.7181034,1,0,0,-1
1542828603.7181034,1,1,1,0
1542828604.7181034,1,1,1,0
1542828605.7181034,1,1,1,0
1542828606.7181034,1,1,1,0
1542828607.7181034,1,1,1,0
1542828608.7181034,1,1,1,0
1542828609.7181034,1,1,1,0
1542828610.7181034,1,1,1,0
1542828611.7181034,1,1,1,0
1542828612.7181034,1,1,1,0
1542828613.7181034,1,1,1,0
1542828614.7181034,1,1,1,0
1542828615.7181034,1,1,1,0
1542828616.7181034,1,1,1,0
1542828617.7181034,1,1,1,0
1542828618.7181034,1,1,1,0
1542828619.7181034,1,1,1,0
1542828620.7181034,1,1,1,0
1542828621.7181034,1,1,1,0
1542828622.7181034,1,1,1,0
1542828623.7181034,1,1,1,0
1542828624.7181034,1,1,1,0
1542828625.7181034,1,1,1,0
1542828626.7181034,1,1,1,0
1542828627.7181034,1,1,1,0
1542828628.7181034,1,1,1,0
1542828629.7181034,1,1,1,0
1542828630.7181034,1,1,1,0
1542828631.7181034,1,1,1,0
1542828632.7181034,1,1,1,0
1542828633.7181034,1,1,1,0
1542828634.7181034,1,1,1,0
1542828635.7181034,1,1,1,0
1542828636.7181034,1,1,1,0
1542828637.7181034,1,1,1,0
1542828638.7181034,1,1,1,0
1542828639.7181034,1,1,1,0
1542828640.7181034,1,1,1,0
1542828641.7181034,1,1,1,0
1542828642.7181034,1,1,1,0
1542828643.7181034,1,1,1,0
1542828644.7181034,1,1,1,0
1542828645.7181034,1,1,1,0
