timestamp,reference_valid,full_valid,drop_valid,klt_valid,common_valid,segment_id
1542829171.6746221,1,0,0,0,0,-1
1542829172.6746221,1,0,0,0,0,-1
1542829173.6746221,1,0,0,0,0,-1
1542829174.6746221,1,0,0,0,0,-1
1542829175.6746221,1,0,0,0,0,-1
1542829176.6746221,1,1,1,1,1,0
1542829177.6746221,1,1,1,1,1,0
1542829178.6746221,1,1,1,1,1,0
1542829179.6746221,1,1,1,1,1,0
1542829180.6746221,1,1,1,1,1,0
1542829181.6746221,1,1,1,1,1,0
1542829182.6746221,1,1,1,1,1,0
1542829183.6746221,1,1,1,1,1,0
1542829184.6746221,1,1,1,1,1,0
1542829185.6746221,1,1,1,1,1,0
1542829186.6746221,1,1,1,1,1,0
1542829187.6746221,1,1,1,1,1,0
1542829188.6746221,1,1,1,1,1,0
1542829189.6746221,1,1,1,1,1,0
1542829190.6746221,1,1,1,1,1,0
