timestamp,reference_valid,B1_valid,common_valid,segment_id
1542889111.0119352,1,0,0,-1
1542889112.0119352,1,0,0,-1
1542889113.0119352,1,1,1,0
1542889114.0119352,1,1,1,0
1542889115.0119352,1,1,1,0
1542889116.0119352,1,1,1,0
1542889117.0119352,1,1,1,0
1542889118.0119352,1,1,1,0
1542889119.0119352,1,1,1,0
1542889120.0119352,1,1,1,0
1542889121.0119352,1,1,1,0
1542889122.0119352,1,1,1,0
1542889123.0119352,1,1,1,0
1542889124.0119352,1,1,1,0
1542889125.0119352,1,1,1,0
1542889126.0119352,1,1,1,0
1542889127.0119352,1,1,1,0
1542889128.0119352,1,1,1,0
1542889129.0119352,1,1,1,0
1542889130.0119352,1,1,1,0
1542889131.0119352,1,1,1,0
1542889132.0119352,1,1,1,0
1542889133.0119352,1,1,1,0
1542889134.0119352,1,1,1,0
1542889135.0119352,1,1,1,0
1542889136.0119352,1,1,1,0
1542889137.0119352,1,1,1,0
1542889138.0119352,1,1,1,0
1542889139.0119352,1,1,1,0
1542889140.0119352,1,1,1,0
1542889141.0119352,1,1,1,0
1542889142.0119352,1,1,1,0
1542889143.0119352,1,1,1,0
1542889144.0119352,1,1,1,0
1542889145.0119352,1,1,1,0
1542889146.0119352,1,1,1,0
1542889147.0119352,1,1,1,0
1542889148.0119352,1,1,1,0
1542889149.0119352,1,1,1,0
1542889150.0119352,1,1,1,0
1542889151.0119352,1,1,1,0
1542889152.0119352,1,1,1,0
1542889153.0119352,1,1,1,0
1542889154.0119352,1,1,1,0
1542889155.0119352,1,1,1,0
