timestamp,reference_valid,B1_valid,common_valid,segment_id
1542831093.0593951,1,0,0,-1
1542831094.0593951,1,0,0,-1
1542831095.0593951,1,1,1,0
1542831096.0593951,1,1,1,0
1542831097.0593951,1,1,1,0
1542831098.0593951,1,1,1,0
1542831099.0593951,1,1,1,0
1542831100.0593951,1,1,1,0
1542831101.0593951,1,1,1,0
1542831102.0593951,1,1,1,0
1542831103.0593951,1,1,1,0
1542831104.0593951,1,1,1,0
1542831105.0593951,1,1,1,0
1542831106.0593951,1,1,1,0
1542831107.0593951,1,1,1,0
1542831108.0593951,1,1,1,0
1542831109.0593951,1,1,1,0
1542831110.0593951,1,1,1,0
1542831111.0593951,1,1,1,0
1542831112.0593951,1,1,1,0
1542831113.0593951,1,1,1,0
1542831114.0593951,1,1,1,0
1542831115.0593951,1,1,1,0
1542831116.0593951,1,1,1,0
1542831117.0593951,1,1,1,0
1542831118.0593951,1,1,1,0
1542831119.0593951,1,1,1,0
1542831120.0593951,1,1,1,0
1542831121.0593951,1,1,1,0
1542831122.0593951,1,1,1,0
1542831123.0593951,1,1,1,0
1542831124.0593951,1,1,1,0
1542831125.0593951,1,1,1,0
1542831126.0593951,1,1,1,0
1542831127.0593951,1,1,1,0
1542831128.0593951,1,1,1,0
1542831129.0593951,1,1,1,0
1542831130.0593951,1,1,1,0
1542831131.0593951,1,1,1,0
1542831132.0593951,1,1,1,0
1542831133.0593951,1,1,1,0
1542831134.0593951,1,1,1,0
1542831135.0593951,1,1,1,0
1542831136.0593951,1,1,1,0
1542831137.0593951,1,1,1,0
