timestamp,reference_valid,full_valid,drop_valid,klt_valid,common_valid,segment_id
1372688108.2103515,1,0,0,0,0,-1
1372688108.3103514,1,0,0,0,0,-1
1372688108.4103515,1,0,0,0,0,-1
1372688108.5103514,1,0,0,0,0,-1
1372688108.6103516,1,0,0,0,0,-1
1372688108.7103515,1,0,0,0,0,-1
1372688108.8103514,1,0,0,0,0,-1
1372688108.9103515,1,0,0,0,0,-1
1372688109.0103514,1,0,0,0,0,-1
1372688109.1103516,1,0,0,0,0,-1
1372688109.2103515,1,0,0,0,0,-1
1372688109.3103514,1,0,0,0,0,-1
1372688109.4103515,1,0,0,0,0,-1
1372688109.5103514,1,0,0,0,0,-1
1372688109.6103516,1,0,0,0,0,-1
1372688109.7103515,1,0,0,0,0,-1
1372688109.8103514,1,0,0,0,0,-1
1372688109.9103515,1,0,0,0,0,-1
1372688110.0103514,1,0,0,0,0,-1
1372688110.1103516,1,0,0,0,0,-1
1372688110.2103515,1,0,0,0,0,-1
1372688110.3103514,1,0,0,0,0,-1
1372688110.4103515,1,0,0,0,0,-1
1372688110.5103514,1,0,0,0,0,-1
1372688110.6103516,1,0,0,0,0,-1
1372688110.7103515,1,0,0,0,0,-1
1372688110.8103514,1,0,0,0,0,-1
1372688110.9103515,1,0,0,0,0,-1
1372688111.0103514,1,0,0,0,0,-1
1372688111.1103516,1,0,0,0,0,-1
1372688111.2103515,1,0,0,0,0,-1
1372688111.3103514,1,0,0,0,0,-1
1372688111.4103515,1,0,0,0,0,-1
1372688111.5103514,1,0,0,0,0,-1
1372688111.6103516,1,0,0,0,0,-1
1372688111.7103515,1,0,0,0,0,-1
1372688111.8103514,1,0,0,0,0,-1
1372688111.9103515,1,0,0,0,0,-1
1372688112.0103514,1,0,0,0,0,-1
1372688112.1103516,1,0,0,0,0,-1
1372688112.2103515,1,0,0,0,0,-1
1372688112.3103514,1,0,0,0,0,-1
1372688112.4103515,1,0,0,0,0,-1
1372688112.5103514,1,0,0,0,0,-1
1372688112.6103516,1,0,0,0,0,-1
1372688112.7103515,1,1,1,1,1,0
1372688112.8103514,1,1,1,1,1,0
1372688112.9103515,1,1,1,1,1,0
1372688113.0103514,1,1,1,1,1,0
1372688113.1103516,1,1,1,1,1,0
1372688113.2103515,1,1,1,1,1,0
1372688113.3103514,1,1,1,1,1,0
1372688113.4103515,1,1,1,1,1,0
1372688113.5103514,1,1,1,1,1,0
1372688113.6103516,1,1,1,1,1,0
1372688113.7103515,1,1,1,1,1,0
1372688113.8103514,1,1,1,1,1,0
1372688113.9103515,1,1,1,1,1,0
1372688114.0103514,1,1,1,1,1,0
1372688114.1103516,1,1,1,1,1,0
1372688114.2103515,1,1,1,1,1,0
1372688114.3103514,1,1,1,1,1,0
1372688114.4103515,1,1,1,1,1,0
1372688114.5103514,1,1,1,1,1,0
1372688114.6103516,1,1,1,1,1,0
1372688114.7103515,1,1,1,1,1,0
1372688114.8103514,1,1,1,1,1,0
1372688114.9103515,1,1,1,1,1,0
1372688115.0103514,1,1,1,1,1,0
1372688115.1103516,1,1,1,1,1,0
1372688115.2103515,1,1,1,1,1,0
1372688115.3103514,1,1,1,1,1,0
1372688115.4103515,1,1,1,1,1,0
1372688115.5103514,1,1,1,1,1,0
1372688115.6103516,1,1,1,1,1,0
1372688115.7103515,1,1,1,1,1,0
1372688115.8103514,1,1,1,1,1,0
1372688115.9103515,1,1,1,1,1,0
1372688116.0103514,1,1,1,1,1,0
1372688116.1103516,1,1,1,1,1,0
1372688116.2103515,1,1,1,1,1,0
1372688116.3103514,1,1,1,1,1,0
1372688116.4103515,1,1,1,1,1,0
1372688116.5103514,1,1,1,1,1,0
1372688116.6103516,1,1,1,1,1,0
1372688116.7103515,1,1,1,1,1,0
1372688116.8103514,1,1,1,1,1,0
1372688116.9103515,1,1,1,1,1,0
1372688117.0103514,1,1,1,1,1,0
1372688117.1103516,1,1,1,1,1,0
1372688117.2103515,1,1,1,1,1,0
1372688117.3103514,1,1,1,1,1,0
1372688117.4103515,1,1,1,1,1,0
1372688117.5103514,1,1,1,1,1,0
1372688117.6103516,1,1,1,1,1,0
1372688117.7103515,1,1,1,1,1,0
1372688117.8103514,1,1,1,1,1,0
1372688117.9103515,1,1,1,1,1,0
1372688118.0103514,1,1,1,1,1,0
1372688118.1103516,1,1,1,1,1,0
1372688118.2103515,1,1,1,1,1,0
1372688118.3103514,1,1,1,1,1,0
1372688118.4103515,1,1,1,1,1,0
1372688118.5103514,1,1,1,1,1,0
1372688118.6103516,1,1,1,1,1,0
1372688118.7103515,1,1,1,1,1,0
1372688118.8103514,1,1,1,1,1,0
1372688118.9103515,1,1,1,1,1,0
1372688119.0103514,1,1,1,1,1,0
1372688119.1103516,1,1,1,1,1,0
1372688119.2103515,1,1,1,1,1,0
1372688119.3103514,1,1,1,1,1,0
1372688119.4103515,1,1,1,1,1,0
1372688119.5103514,1,1,1,1,1,0
1372688119.6103516,1,1,1,1,1,0
1372688119.7103515,1,1,1,1,1,0
1372688119.8103514,1,1,1,1,1,0
1372688119.9103515,1,1,1,1,1,0
1372688120.0103514,1,1,1,1,1,0
1372688120.1103516,1,1,1,1,1,0
1372688120.2103515,1,1,1,1,1,0
1372688120.3103514,1,1,1,1,1,0
1372688120.4103515,1,1,1,1,1,0
1372688120.5103514,1,1,1,1,1,0
